funcion,nombre_funcion,corrida,semilla,metodo,dimension,limites,posicion_inicial,posicion_final,valor_final,iteraciones,evaluaciones,parametros
rosenbrock,Rosenbrock,1,2241,gradient,2,"[-2.048, 2.048]","[-0.5540941713164798, -0.1410404600453008]","[-0.13321867216795846, 0.020764167193429748]",1.2850947592366466,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,2,2242,gradient,2,"[-2.048, 2.048]","[0.2748009795890791, 1.5598379525624781]","[0.9634805103327895, 0.9281453169477395]",0.0013359044696877019,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,3,2243,gradient,2,"[-2.048, 2.048]","[0.8808105271579567, 0.040167169444864204]","[0.5756766207495329, 0.32929853158384126]",0.1804934495581696,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,4,2244,gradient,2,"[-2.048, 2.048]","[0.2425621304154424, 1.3371777755921954]","[0.8504491582173824, 0.7226099061389359]",0.02240820816596591,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,5,2245,gradient,2,"[-2.048, 2.048]","[-0.4240872811137242, 1.48145414123766]","[-0.9320348836428229, 0.8767367178836597]",3.7392353287707807,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,6,2246,gradient,2,"[-2.048, 2.048]","[-0.4266253500833077, 1.5098557254141647]","[-0.9455465154108931, 0.9020973463360564]",3.791614010419387,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,7,2247,gradient,2,"[-2.048, 2.048]","[1.6954477899966691, -1.0910790206558232]","[0.28985287674187454, 0.08093768555332055]",0.5052557324039993,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,8,2248,gradient,2,"[-2.048, 2.048]","[2.017770099303892, -1.108361027988797]","[0.3041150727443231, 0.08939757001763454]",0.4852096580409973,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,9,2249,gradient,2,"[-2.048, 2.048]","[0.7049964240782836, 1.804166751329932]","[1.226394480765153, 1.504835015583151]",0.051317122889573775,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,10,2289,gradient,2,"[-2.048, 2.048]","[1.7115556132021346, 1.4296173677530262]","[1.2502172926445445, 1.5639061282639093]",0.06268314445336463,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,11,2290,gradient,2,"[-2.048, 2.048]","[-0.25392518039336975, 1.420582458587761]","[-0.7840815223887585, 0.6228718831355201]",3.1894885328128684,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,12,2291,gradient,2,"[-2.048, 2.048]","[0.6347128879594646, -1.906509998850821]","[0.1705362793606656, 0.02661049852835069]",0.6886212035886217,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,13,2292,gradient,2,"[-2.048, 2.048]","[-1.879159170153052, 0.8882886945249462]","[-0.996902189790864, 1.001815738873384]",3.9940211764840186,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,14,2293,gradient,2,"[-2.048, 2.048]","[-0.3120174376698237, -1.4687964442337298]","[0.15077544789229613, 0.02046372238431524]",0.7216974089656921,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,15,2294,gradient,2,"[-2.048, 2.048]","[-1.4713683046207064, -0.22571120972451908]","[-0.3640299449631241, 0.13906419591402788]",1.8648632196159114,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,16,2295,gradient,2,"[-2.048, 2.048]","[-0.020407272703912405, 0.6515440009149733]","[0.1327454378017947, 0.015563927781490449]",0.7525537747894367,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,17,2296,gradient,2,"[-2.048, 2.048]","[-1.7643312082090605, 1.1093735864405025]","[-1.0747630944062603, 1.1630499075747014]",4.310937048457455,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,18,2297,gradient,2,"[-2.048, 2.048]","[-0.44194091836463123, -1.6177242647346133]","[0.149665183182583, 0.020142464242478484]",0.7235787971465328,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,19,2298,gradient,2,"[-2.048, 2.048]","[-0.7525084654644101, 1.1944924123220884]","[-0.9349253995457051, 0.8821314153742604]",3.7504099728580313,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,20,2290,gradient,2,"[-2.048, 2.048]","[-0.25392518039336975, 1.420582458587761]","[-0.7840815223887585, 0.6228718831355201]",3.1894885328128684,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,21,2291,gradient,2,"[-2.048, 2.048]","[0.6347128879594646, -1.906509998850821]","[0.1705362793606656, 0.02661049852835069]",0.6886212035886217,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,22,2292,gradient,2,"[-2.048, 2.048]","[-1.879159170153052, 0.8882886945249462]","[-0.996902189790864, 1.001815738873384]",3.9940211764840186,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,23,2293,gradient,2,"[-2.048, 2.048]","[-0.3120174376698237, -1.4687964442337298]","[0.15077544789229613, 0.02046372238431524]",0.7216974089656921,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
rosenbrock,Rosenbrock,24,2294,gradient,2,"[-2.048, 2.048]","[-1.4713683046207064, -0.22571120972451908]","[-0.3640299449631241, 0.13906419591402788]",1.8648632196159114,1000,1002,"{""max_iterations"": 1000, ""rate"": 0.0001, ""tolerance"": 1e-06}"
